id,prediction
1250fe6ab2501ae4,0.6956521739130435
4fbab755bfcf465f,0.5108695652173914
4d6304cc98b81a8c,0.6195652173913043
a809b19c92e9daf4,0.7391304347826086
3ccad1bf7f44c589,0.9782608695652174
7795a06aa5cbe430,0.9130434782608695
28af0871a0681c07,0.5869565217391305
9280b1e7072fdc13,0.05434782608695652
6bf69513bef4c0c2,0.6739130434782609
f7fd604f6e07b199,0.11956521739130435
d8b4c33e8608d08d,0.6413043478260869
2e7153c0ccd7d034,0.358695652173913
d0eb9c54bc3a37cd,0.8913043478260869
6c01fc2521a95590,0.021739130434782608
ffabbfb8b90f312b,0.40217391304347827
60116f1c52120a24,0.4673913043478261
7a59318e34aa61eb,0.5543478260869565
5ad7a6704a597906,0.8586956521739131
c5d1c3cdf2251742,0.5978260869565217
bcf0cae14588a6b6,0.8152173913043478
eff3cde2a6bfa7cd,0.9565217391304348
f5f9223e61004908,0.17391304347826086
7dbf422a00b5b453,0.8478260869565217
2e18f7fa801b66b5,0.25
27c2d6c675b7d6fe,0.9456521739130435
d735b9ea8ab0c1f1,0.45652173913043476
a1dbdf2a82551998,0.06521739130434782
e326a8ca1387b8b4,0.15217391304347827
83d81a13ab44b0ec,0.41304347826086957
e423d691f0bef087,0.9891304347826086
b8449f8465f841f8,0.13043478260869565
396fcfbf8ca3938b,0.5760869565217391
a4f54ed36b6f2532,0.4891304347826087
f5f7749edea24aaf,0.44565217391304346
6031d7a0e5f7cbe9,0.782608695652174
cbed1fe352738635,0.7717391304347826
43d032f08cafd06c,0.043478260869565216
398b454c07c94453,0.2826086956521739
98e58f51f46d41c8,0.14130434782608695
35e3b38a2c4c061d,0.3695652173913043
f669fed0d7b2be69,0.18478260869565216
4343a3198ad18f94,0.6304347826086957
286dcaceaf14195c,0.10869565217391304
6d31943d73e557f0,0.9239130434782609
96fc1ab78fbc38bb,0.16304347826086957
9105e809298e7b66,0.7282608695652174
98689fbe16c8c5d8,0.21739130434782608
4119e6b9a996dc39,0.7065217391304348
0434d0e1d924225e,0.03260869565217391
add066c1ca678e3e,0.5
8266bcf55befe5e7,0.6630434782608695
e127c97a40366419,0.6086956521739131
fcac887caa93157c,0.32608695652173914
ed36fd7023c90b88,0.967391304347826
9a560ae1581e2d49,0.9021739130434783
dac65e9b0fd31a16,0.8043478260869565
aadd3b506a3dfc07,0.20652173913043478
5a9d379bfeb3c193,0.4782608695652174
1e39a79971888dc9,0.42391304347826086
9152c1406588aead,0.29347826086956524
f29b35ce10a05b93,0.43478260869565216
2761fd374af3c006,0.6847826086956522
f23d8ab48166bf67,0.532608695652174
fc37a809cbb43ae4,0.2717391304347826
e49cf9ccb8e9144a,0.75
33b959d6d918c8e2,0.34782608695652173
0bff758ad8e741c0,0.31521739130434784
5a1b5492b76a5a20,0.5217391304347826
d2d81b425df0fccf,0.2391304347826087
368171c5e027b715,0.07608695652173914
344ed5be6f49ac1b,0.2608695652173913
b7fcc52840ebb5c7,0.08695652173913043
15d774f2052ed5d5,0.6521739130434783
8a5c75670c7f1066,0.3804347826086957
90a2c6cc0f287a4f,0.8695652173913043
d01d2cbf118f0d06,0.010869565217391304
4dd46f0d95f3f61b,0.33695652173913043
49cc7830d5417d02,0.5434782608695652
08000b54456bf6df,0.391304347826087
0c7627d3c7257a25,0.8804347826086957
a6a0dca26d222c55,0.8260869565217391
8dcc49d22bac1c2c,0.8369565217391305
e2b27d8e249cf277,1.0
cfa33f937eade2dc,0.22826086956521738
c420c831eeaf6200,0.5652173913043478
140901dc450b5bd4,0.30434782608695654
c46ab2eb15de5bcf,0.7608695652173914
cceb81a2b5e42046,0.9347826086956522
6da4322f19f9fd60,0.7934782608695652
797c1918def91dfc,0.09782608695652174
0497842424b34377,0.717391304347826
6cc497d556ccdaea,0.1956521739130435
bf896477a64a7ddc,0.43478260869565216
26d69236552de05c,0.8586956521739131
95699fc630369940,0.717391304347826
8a2860c22b1614d3,0.29347826086956524
b6bddfbfd68c6c57,0.6739130434782609
1ac3d3c51700e6ee,0.22826086956521738
780832978c54ba4b,0.6956521739130435
67da8bf5ddfae55b,0.3804347826086957
a5a32c166bd1541c,0.7934782608695652
10d1c1c5c86de101,0.20652173913043478
b2cdc4158b134798,0.043478260869565216
ce12535cef086afc,0.7717391304347826
df27746f33913448,0.7391304347826086
438b67056da2823c,0.6086956521739131
6582e935bcb7d153,0.7065217391304348
16824a558c4409ad,1.0
bdd4de8261e571a7,0.3695652173913043
3c17efcae543c3f1,0.9021739130434783
6f8b9cd6795e5a9b,0.5652173913043478
c96262a7417c27ee,0.32608695652173914
f811fe5c70fd65ca,0.13043478260869565
bc68dad37a757b68,0.42391304347826086
cde9f0619e9067c3,0.9782608695652174
34b5c377323ed662,0.4673913043478261
26c9b93a4c466557,0.5108695652173914
b2820b79981a3037,0.45652173913043476
056b30701278e828,0.2826086956521739
652940f4c0042532,0.5217391304347826
8778b3dc8c8baf55,0.03260869565217391
7ef76402b997dbc1,0.9565217391304348
5da7d9fea345ea09,0.4782608695652174
b48a0e6dc8f43633,0.8043478260869565
cb05a18955f7fecb,0.7282608695652174
57b4085f455e4091,0.8804347826086957
51e58f2a1292a8a1,0.40217391304347827
7bb87b23a4fb6e45,0.07608695652173914
dd7a5a80050f7e95,0.6195652173913043
12d07c02c5a9f1e0,0.8260869565217391
af2c156f264e62ae,0.967391304347826
e51ffc46a74a4812,0.05434782608695652
