id,prediction
1250fe6ab2501ae4,0.015379847
4fbab755bfcf465f,0.039481595
4d6304cc98b81a8c,0.0
a809b19c92e9daf4,0.011880474
3ccad1bf7f44c589,0.0
7795a06aa5cbe430,0.065002166
28af0871a0681c07,0.0
9280b1e7072fdc13,0.0
6bf69513bef4c0c2,0.0
f7fd604f6e07b199,0.0007174712
d8b4c33e8608d08d,0.0
2e7153c0ccd7d034,0.047126465
d0eb9c54bc3a37cd,0.028301494
6c01fc2521a95590,0.0
ffabbfb8b90f312b,0.066124044
60116f1c52120a24,0.023081306
7a59318e34aa61eb,0.021554742
5ad7a6704a597906,0.0
c5d1c3cdf2251742,0.08101527
bcf0cae14588a6b6,0.0
eff3cde2a6bfa7cd,0.025036654
f5f9223e61004908,0.0
7dbf422a00b5b453,0.053692296
2e18f7fa801b66b5,0.0
27c2d6c675b7d6fe,0.0
d735b9ea8ab0c1f1,0.022704639
a1dbdf2a82551998,0.0
e326a8ca1387b8b4,0.0
83d81a13ab44b0ec,0.01276992
e423d691f0bef087,0.08775127
b8449f8465f841f8,0.0
396fcfbf8ca3938b,0.031038515
a4f54ed36b6f2532,0.010405209
f5f7749edea24aaf,0.016479077
6031d7a0e5f7cbe9,0.024651663
cbed1fe352738635,0.045565095
43d032f08cafd06c,0.0
398b454c07c94453,0.0
98e58f51f46d41c8,0.0
35e3b38a2c4c061d,0.036036123
f669fed0d7b2be69,0.0
4343a3198ad18f94,0.0
286dcaceaf14195c,0.0
6d31943d73e557f0,0.0
96fc1ab78fbc38bb,0.0
9105e809298e7b66,0.020515949
98689fbe16c8c5d8,0.0
4119e6b9a996dc39,0.0375948
0434d0e1d924225e,0.0
add066c1ca678e3e,0.0
8266bcf55befe5e7,0.012193224
e127c97a40366419,0.0
fcac887caa93157c,0.0
ed36fd7023c90b88,0.0
9a560ae1581e2d49,0.0
dac65e9b0fd31a16,0.0
aadd3b506a3dfc07,0.0
5a9d379bfeb3c193,0.010920582
1e39a79971888dc9,0.10428536
9152c1406588aead,0.0
f29b35ce10a05b93,0.0
2761fd374af3c006,0.0074059605
f23d8ab48166bf67,0.0
fc37a809cbb43ae4,0.035559
e49cf9ccb8e9144a,0.07195403
33b959d6d918c8e2,0.0
0bff758ad8e741c0,0.0062734424
5a1b5492b76a5a20,0.08604854
d2d81b425df0fccf,0.09399101
368171c5e027b715,0.0
344ed5be6f49ac1b,0.016035544
b7fcc52840ebb5c7,0.0
15d774f2052ed5d5,0.0
8a5c75670c7f1066,0.008581825
90a2c6cc0f287a4f,0.06715376
d01d2cbf118f0d06,0.0
4dd46f0d95f3f61b,0.02027799
49cc7830d5417d02,0.026333785
08000b54456bf6df,0.0
0c7627d3c7257a25,0.08048988
a6a0dca26d222c55,0.018780978
8dcc49d22bac1c2c,0.0
e2b27d8e249cf277,0.09480656
cfa33f937eade2dc,0.0043697488
c420c831eeaf6200,0.055140693
140901dc450b5bd4,0.0013399216
c46ab2eb15de5bcf,0.0
cceb81a2b5e42046,0.018120276
6da4322f19f9fd60,0.0
797c1918def91dfc,0.023155298
0497842424b34377,0.025920343
6cc497d556ccdaea,0.019556932
bf896477a64a7ddc,0.11633129
26d69236552de05c,0.020984435
95699fc630369940,0.03497798
8a2860c22b1614d3,0.0
b6bddfbfd68c6c57,0.025304234
1ac3d3c51700e6ee,0.0
780832978c54ba4b,0.006691685
67da8bf5ddfae55b,0.0
a5a32c166bd1541c,0.020080555
10d1c1c5c86de101,0.0
b2cdc4158b134798,0.0
ce12535cef086afc,0.0
df27746f33913448,0.04721767
438b67056da2823c,0.034545287
6582e935bcb7d153,0.0
16824a558c4409ad,0.027276888
bdd4de8261e571a7,0.0
3c17efcae543c3f1,0.056972686
6f8b9cd6795e5a9b,0.06204398
c96262a7417c27ee,0.015853032
f811fe5c70fd65ca,0.0011507574
bc68dad37a757b68,0.0
cde9f0619e9067c3,0.06485088
34b5c377323ed662,0.031011375
26c9b93a4c466557,0.0
b2820b79981a3037,0.038131468
056b30701278e828,0.0
652940f4c0042532,0.025751045
8778b3dc8c8baf55,0.0006718668
7ef76402b997dbc1,0.0
5da7d9fea345ea09,0.03750729
b48a0e6dc8f43633,0.0
cb05a18955f7fecb,0.0
57b4085f455e4091,0.013155132
51e58f2a1292a8a1,0.0
7bb87b23a4fb6e45,0.0
